play_uuid,gameId,playId,ballCarrierId,ballCarrierDisplayName,playDescription,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,passResult,passLength,penaltyYards,prePenaltyPlayResult,playResult,playNullifiedByPenalty,absoluteYardlineNumber,offenseFormation,defendersInTheBox,passProbability,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,expectedPoints,expectedPointsAdded,foulName1,foulName2,foulNFLId1,foulNFLId2,converted,blocked,playType,ballDirection,timestamp,cumulativeOverall_O,cumulativeOverall_D,cumulativeOverall_P,cumulativePerFormation_O,cumulativePerFormation_D,cumulativePerFormation_P,cumulativePerBoxCt_O,cumulativePerBoxCt_D,cumulativePerBoxCt_P
2022102301.3454,2022102301,3454,44901,D'Onta Foreman,(2:00) D.Foreman right tackle to TB 33 for 4 yards (D.Senat).,4,3,8,CAR,TB,TB,37,2:00,21,3,,,,4,4,N,73,SINGLEBACK,8.0,0.181129813,0.996870326,0.003129674,-0.000276332,0.000276332,2.311187421,-0.408229174,,,,,0,1,not_pass,right,2022-10-23 15:43:22.400000,0.30952380952380953,0.6656346749226006,0.14814814814814814,0.2621359223300971,0.7380952380952381,0.1111111111111111,0.15625,0.673469387755102,0.1111111111111111
2022102301.365,2022102301,365,44896,Chris Godwin,(9:37) (Shotgun) T.Brady pass short middle to C.Godwin to TB 39 for 5 yards (M.Hartsfield).,1,3,3,TB,CAR,TB,34,9:37,0,0,C,5.0,,5,5,N,44,EMPTY,5.0,0.95863843,0.187992228,0.812007772,-0.019771174,0.019771174,0.70950783,1.54149388,,,,,1,0,pass,middle,2022-10-23 13:17:33.500000,0.35789473684210527,0.6634304207119741,0.5416666666666666,0.42857142857142855,0.8333333333333334,0.0,0.4318181818181818,0.5666666666666667,0.4
2022102301.562,2022102301,562,46093,D.J. Moore,(5:17) (Shotgun) P.Walker pass short right to D.Moore pushed ob at CAR 29 for 4 yards (A.Winfield).,1,3,5,CAR,TB,CAR,25,5:17,0,0,C,4.0,,4,4,N,85,SHOTGUN,6.0,0.981650412,0.203406744,0.796593256,-0.006416366,0.006416366,0.129637084,-0.787788872,,,,,0,1,pass,right,2022-10-23 13:25:24.000000,0.3087557603686636,0.6631944444444444,0.4583333333333333,0.3669724770642202,0.6445783132530121,0.3888888888888889,0.36363636363636365,0.6728971962616822,0.45454545454545453
2022102301.759,2022102301,759,44896,Chris Godwin,"(:25) (Shotgun) T.Brady pass deep left to C.Godwin pushed ob at CAR 24 for 18 yards (M.Hartsfield). PENALTY on TB-C.Otton, Illegal Formation, 5 yards, enforced at CAR 42 - No Play.",1,3,3,TB,CAR,CAR,42,0:25,0,0,C,16.0,-5.0,18,-5,Y,68,EMPTY,6.0,,0.172430536,0.827569464,0.012614187,-0.012614187,2.1427591,-0.70840031,Illegal Formation,,54571.0,,0,1,pass,left,2022-10-23 13:33:23.099999,0.3593220338983051,0.6614420062695925,0.5384615384615384,0.5,0.7894736842105263,0.3333333333333333,0.38461538461538464,0.6352941176470588,0.5333333333333333
2022102301.910,2022102301,910,53555,Chuba Hubbard,"(13:45) (No Huddle, Shotgun) C.Hubbard up the middle to CAR 25 for 6 yards (L.David).",2,3,1,CAR,TB,CAR,19,13:45,0,0,,,,6,6,N,29,SHOTGUN,8.0,0.537847161,0.204344384,0.795655616,0.019104749,-0.019104749,0.23487507,1.027308376,,,,,1,0,not_pass,middle,2022-10-23 13:39:47.500000,0.30454545454545456,0.6666666666666666,0.2727272727272727,0.36036036036036034,0.6488095238095238,0.2857142857142857,0.08,0.6904761904761905,0.0
2022102301.987,2022102301,987,53488,Terrace Marshall,(11:56) (Shotgun) P.Walker pass deep right to T.Marshall pushed ob at 50 for 20 yards (M.Edwards).,2,3,5,CAR,TB,CAR,30,11:56,0,0,C,20.0,,20,20,N,40,EMPTY,7.0,0.97834456,0.20410243,0.79589757,0.053577743,-0.053577743,0.234031287,2.489188653,,,,,1,0,pass,right,2022-10-23 13:42:11.400000,0.30493273542600896,0.6666666666666666,0.5,0.25,0.6153846153846154,0.0,0.30864197530864196,0.7068965517241379,0.0
2022102302.1437,2022102302,1437,54616,Tyler Allgeier,"(4:49) T.Allgeier left guard for 1 yard, TOUCHDOWN.",2,3,1,ATL,CIN,CIN,1,4:49,21,0,,,,1,1,N,11,I_FORM,10.0,0.169004887,0.938740926,0.061259074,0.008082533,-0.008082533,5.729889505,1.270110495,,,,,1,0,not_pass,left,2022-10-23 14:04:19.400000,0.3779264214046823,0.6338983050847458,0.208955223880597,0.2619047619047619,0.7142857142857143,0.13333333333333333,0.0,0.5,0.0
2022102302.1570,2022102302,1570,46094,Hayden Hurst,(2:33) (Shotgun) J.Burrow pass short right to H.Hurst pushed ob at CIN 41 for 4 yards (R.Grant).,2,3,2,CIN,ATL,CIN,37,2:33,21,7,C,-4.0,,4,4,N,47,EMPTY,5.0,0.777677655,0.94797647,0.05202353,0.002649203,-0.002649203,1.246552449,0.814637382,,,,,1,0,pass,right,2022-10-23 14:09:33.200000,0.38235294117647056,0.5817610062893082,0.48148148148148145,0.5,0.4482758620689655,0.25,0.4,0.47058823529411764,0.42857142857142855
2022102302.2124,2022102302,2124,44927,Samaje Perine,(12:08) S.Perine left guard to ATL 27 for no gain (R.Evans).,3,3,1,CIN,ATL,ATL,27,12:08,28,17,,,,0,0,N,83,SINGLEBACK,8.0,0.327419341,0.938435853,0.061564147,-0.002408987,0.002408987,4.047681603,-1.07801574,,,,,0,1,not_pass,left,2022-10-23 14:47:15.500000,0.3885350318471338,0.5766871165644172,0.23333333333333334,0.24705882352941178,0.631578947368421,0.2727272727272727,0.5,0.37037037037037035,0.3333333333333333
2022102302.2207,2022102302,2207,42345,Marcus Mariota,"(9:57) M.Mariota scrambles right end to ATL 34 for 11 yards (J.Bates, A.Davis-Gaither).",3,3,14,ATL,CIN,ATL,23,9:57,28,17,R,,,11,11,N,87,I_FORM,4.0,0.878592908,0.910394883,0.089605117,-0.002782468,0.002782468,-1.06850508,0.127394997,,,,,0,1,not_pass,right,2022-10-23 14:52:23.200000,0.3795379537953795,0.6321070234113713,0.43243243243243246,0.2727272727272727,0.6956521739130435,0.0,0.3333333333333333,0.42857142857142855,0.0
2022102302.2851,2022102302,2851,53433,Kyle Pitts,"(12:41) (No Huddle, Shotgun) M.Mariota pass short middle to K.Pitts to ATL 34 for 7 yards (A.Davis-Gaither).",4,3,3,ATL,CIN,ATL,27,12:41,35,17,C,6.0,,7,7,N,37,SHOTGUN,6.0,0.915601194,0.985344828,0.014655172,-0.004149381,0.004149381,0.697632322,1.239360481,,,,,1,0,pass,middle,2022-10-23 15:22:29.099999,0.3741935483870968,0.6372549019607843,0.5714285714285714,0.4868421052631579,0.5925925925925926,0.4,0.4696969696969697,0.6532258064516129,0.3333333333333333
2022102302.2918,2022102302,2918,48374,Olamide Zaccheaus,"(11:17) (No Huddle, Shotgun) M.Mariota pass short middle to O.Zaccheaus to ATL 46 for 9 yards (G.Pratt).",4,3,7,ATL,CIN,ATL,37,11:17,35,17,C,8.0,,9,9,N,47,SHOTGUN,6.0,0.988457263,0.989224314,0.010775686,-0.007258092,0.007258092,0.871808024,1.856811848,,,,,1,0,pass,middle,2022-10-23 15:24:31.900000,0.375,0.6363636363636364,0.8235294117647058,0.4935064935064935,0.5882352941176471,0.875,0.47761194029850745,0.648,1.0
2022102302.3081,2022102302,3081,52441,Tee Higgins,(7:22) (Shotgun) J.Burrow pass short right to T.Higgins to CIN 22 for 13 yards (I.Oliver).,4,3,4,CIN,ATL,CIN,9,7:22,35,17,C,6.0,,13,13,N,101,EMPTY,6.0,0.856274366,0.995369399,0.004630601,0.00257532,-0.00257532,-0.755049278,1.488165319,,,,,1,0,pass,right,2022-10-23 15:34:34.700000,0.38650306748466257,0.5798816568047337,0.6896551724137931,0.47619047619047616,0.4857142857142857,0.7142857142857143,0.4171779141104294,0.5971223021582733,0.8
2022102302.3147,2022102302,3147,52409,Joe Burrow,(5:43) (Shotgun) J.Burrow up the middle to CIN 48 for 20 yards (T.Graham).,4,3,4,CIN,ATL,CIN,28,5:43,35,17,,,,20,20,N,82,EMPTY,4.0,0.874443233,0.998005169,0.001994831,0.000295345,-0.000295345,0.252606918,2.026438386,,,,,1,0,not_pass,middle,2022-10-23 15:37:19.799999,0.3860182370820669,0.5806451612903226,0.5263157894736842,0.4883720930232558,0.4722222222222222,0.0,0.5714285714285714,0.5714285714285714,1.0
2022102302.3246,2022102302,3246,53434,Ja'Marr Chase,(3:59) (Shotgun) J.Burrow pass short right to J.Chase to ATL 25 for 8 yards (D.Hall).,4,3,2,CIN,ATL,ATL,33,3:59,35,17,C,6.0,,8,8,N,43,SHOTGUN,6.0,0.445691437,0.998316025,0.001683975,-8.83e-05,8.83e-05,3.066758823,0.575850961,,,,,1,0,pass,right,2022-10-23 15:40:55.299999,0.38738738738738737,0.5797101449275363,0.6136363636363636,0.425531914893617,0.5590062111801242,0.64,0.41317365269461076,0.6013986013986014,0.6
2022102302.3337,2022102302,3337,46094,Hayden Hurst,"(3:08) (Shotgun) J.Burrow pass short middle to H.Hurst to ATL 12 for 7 yards (A.Ogundeji, R.Evans).",4,3,4,CIN,ATL,ATL,19,3:08,35,17,C,5.0,,7,7,N,29,SHOTGUN,6.0,0.444016665,0.998403721,0.001596279,0.000168382,-0.000168382,2.477426518,1.183857452,,,,,1,0,pass,middle,2022-10-23 15:44:22.599999,0.3880597014925373,0.579250720461095,0.4827586206896552,0.42857142857142855,0.5555555555555556,0.47368421052631576,0.4166666666666667,0.5972222222222222,0.6153846153846154
2022102302.3421,2022102302,3421,44860,Joe Mixon,(1:16) (Shotgun) J.Mixon right guard to ATL 4 for 4 yards (R.Evans).,4,3,6,CIN,ATL,ATL,8,1:16,35,17,,,,4,4,N,18,SHOTGUN,6.0,0.16704981,0.998438975,0.001561025,-0.000294267,0.000294267,2.981752231,-0.339045869,,,,,0,1,not_pass,right,2022-10-23 15:49:46.799999,0.3875739644970414,0.58,0.1958041958041958,0.43157894736842106,0.5521472392638037,0.24,0.4176470588235294,0.5958904109589042,0.18518518518518517
2022102302.604,2022102302,604,44860,Joe Mixon,"(4:55) H.Adeniji reported in as eligible.  J.Mixon left tackle for 1 yard, TOUCHDOWN.",1,3,1,CIN,ATL,ATL,1,4:55,7,0,,,,1,1,N,11,SINGLEBACK,8.0,0.485924721,0.88221805,0.11778195,0.04113707,-0.04113707,5.8307703,1.1692297,,,,,1,0,not_pass,left,2022-10-23 13:25:03.099999,0.3771043771043771,0.5857605177993528,0.1937984496124031,0.23809523809523808,0.6382978723404256,0.11538461538461539,0.48,0.38461538461538464,0.35714285714285715
2022102302.874,2022102302,874,53434,Ja'Marr Chase,(1:18) (Shotgun) J.Burrow pass short middle to J.Chase to CIN 36 for 11 yards (C.Armstrong).,1,3,10,CIN,ATL,CIN,25,1:18,14,0,C,11.0,,11,11,N,85,SHOTGUN,6.0,0.950914264,0.917091222,0.082908778,0.021119239,-0.021119239,-0.169277953,2.065230191,,,,,1,0,pass,middle,2022-10-23 13:38:13.099999,0.3754152823920266,0.5878594249201278,0.6153846153846154,0.4152046783625731,0.5694444444444444,0.65,0.39072847682119205,0.6299212598425197,0.5454545454545454
2022102303.1121,2022102303,1121,44947,Jamaal Williams,"(9:22) (Shotgun) Ja.Williams up the middle to DAL 19 for 6 yards (D.Lawrence). PENALTY on DET-E.Brown, Offensive Holding, 10 yards, enforced at DAL 25 - No Play.",2,3,4,DET,DAL,DAL,25,9:22,3,3,,,-10.0,6,-10,Y,35,SHOTGUN,6.0,,0.677642833,0.322357167,0.038626365,-0.038626365,3.6741736,-1.456620837,Offensive Holding,,46679.0,,0,1,not_pass,middle,2022-10-23 13:47:19.200000,0.3790322580645161,0.6622073578595318,0.24096385542168675,0.46153846153846156,0.6394557823129252,0.25,0.3968253968253968,0.61,0.21875
2022102303.1153,2022102303,1153,48707,Craig Reynolds,"(8:50) (Shotgun) J.Goff pass short right to C.Reynolds to DAL 34 for 1 yard (L.Vander Esch, D.Armstrong).",2,3,14,DET,DAL,DAL,35,8:50,3,3,C,-4.0,,1,1,N,45,SHOTGUN,6.0,0.97548306,0.716269199,0.283730801,0.004773345,-0.004773345,2.217552763,-0.827385817,,,,,0,1,pass,right,2022-10-23 13:48:25.700000,0.37751004016064255,0.6633333333333333,0.36,0.45652173913043476,0.6418918918918919,0.25,0.3937007874015748,0.6138613861386139,0.42857142857142855
2022102303.1402,2022102303,1402,43584,Kalif Raymond,(5:16) (Shotgun) J.Goff pass short left to K.Raymond to DET 41 for 10 yards (M.Parsons).,2,3,15,DET,DAL,DET,31,5:16,3,6,C,1.0,,10,10,N,79,EMPTY,4.0,0.935529649,0.669498377,0.330501623,0.005059533,-0.005059533,-0.118511871,-0.222577521,,,,,0,1,pass,left,2022-10-23 14:01:02.599999,0.3745019920318725,0.6655629139072847,0.5,0.3333333333333333,0.5769230769230769,1.0,1.0,0.5555555555555556,1.0
2022102303.2198,2022102303,2198,43290,Jared Goff,(7:53) (Shotgun) J.Goff scrambles right end to 50 for 4 yards (M.Parsons).,3,3,12,DET,DAL,DET,46,7:53,10,6,R,,,4,4,N,56,SHOTGUN,7.0,0.976150155,0.813804192,0.186195808,-0.000381,0.000381,0.827136032,-1.227641322,,,,,0,1,not_pass,right,2022-10-23 14:46:58.400000,0.3769230769230769,0.662379421221865,0.14285714285714285,0.4639175257731959,0.6339869281045751,0.16666666666666666,0.345679012345679,0.6982758620689655,0.0
2022102303.230,2022102303,230,48707,Craig Reynolds,(11:24) (Shotgun) C.Reynolds left tackle to DAL 47 for no gain (D.Lawrence).,1,3,7,DET,DAL,DAL,47,11:24,0,0,,,,0,0,N,63,SHOTGUN,6.0,0.992850304,0.764083263,0.235916737,0.021053556,-0.021053556,1.665858035,-2.039786486,,,,,0,1,not_pass,left,2022-10-23 13:07:55.900000,0.37606837606837606,0.6666666666666666,0.36363636363636365,0.46987951807228917,0.6402877697841727,0.2857142857142857,0.39344262295081966,0.6145833333333334,0.4166666666666667
2022102303.2472,2022102303,2472,47791,T.J. Hockenson,"(1:18) (Shotgun) J.Goff pass short left to T.Hockenson pushed ob at DET 48 for 8 yards (L.Vander Esch). PENALTY on DET-E.Brown, Offensive Holding, 10 yards, enforced at DET 40 - No Play.",3,3,3,DET,DAL,DET,40,1:18,10,6,C,6.0,-10.0,8,-10,Y,50,SHOTGUN,6.0,,0.815150108,0.184849892,0.022034837,-0.022034837,1.082216643,-1.634511991,Offensive Holding,,46679.0,,0,1,pass,left,2022-10-23 15:00:17.099999,0.37218045112781956,0.6656151419558359,0.65,0.45454545454545453,0.6387096774193548,0.6666666666666666,0.3893129770992366,0.6190476190476191,0.5833333333333334
2022102303.2512,2022102303,2512,43584,Kalif Raymond,(:51) (Shotgun) J.Goff pass deep right to K.Raymond to DET 49 for 19 yards (A.Brown; D.Wilson).,3,3,13,DET,DAL,DET,30,0:51,10,6,C,19.0,,19,19,N,40,SHOTGUN,6.0,0.9712497,0.837184945,0.162815055,-0.054440295,0.054440295,-0.552295347,3.21174287,,,,,1,0,pass,right,2022-10-23 15:01:16.000000,0.3707865168539326,0.6666666666666666,0.46153846153846156,0.45,0.6410256410256411,0.2857142857142857,0.38636363636363635,0.6226415094339622,0.5
2022102303.2597,2022102303,2597,44947,Jamaal Williams,(14:21) (Shotgun) Ja.Williams left end to DAL 23 for 20 yards (T.Diggs).,4,3,2,DET,DAL,DAL,43,14:21,10,6,,,,20,20,N,53,SHOTGUN,7.0,0.729155302,0.799557757,0.200442243,-0.080639582,0.080639582,2.135795762,2.370968659,,,,,1,0,not_pass,left,2022-10-23 15:05:35.700000,0.37037037037037035,0.6666666666666666,0.24731182795698925,0.45098039215686275,0.6392405063291139,0.23076923076923078,0.32558139534883723,0.7107438016528925,0.3235294117647059
2022102303.2786,2022102303,2786,47911,Tony Pollard,"(10:41) T.Pollard right end to DAL 29 for no gain (A.Anzalone, D.Elliott).",4,3,1,DAL,DET,DAL,29,10:41,10,6,,,,0,0,N,39,I_FORM,8.0,0.172114357,0.843041781,0.156958219,-0.019174911,0.019174911,0.926444818,-1.646814557,,,,,0,1,not_pass,right,2022-10-23 15:13:37.500000,0.3448275862068966,0.5714285714285714,0.23684210526315788,0.8333333333333334,0.4166666666666667,0.5,0.2777777777777778,0.59375,0.26666666666666666
2022102303.3040,2022102303,3040,52425,CeeDee Lamb,"(6:28) (No Huddle, Shotgun) D.Prescott pass short middle to C.Lamb to DET 26 for 15 yards (J.Okwara; K.Joseph). Penalty on DET-A.Anzalone, Defensive Offside, declined.",4,3,8,DAL,DET,DET,41,6:28,10,6,C,13.0,0.0,15,15,N,69,SHOTGUN,7.0,0.969398081,0.887257133,0.112742867,0.031036943,-0.031036943,1.95063468,2.146882051,Defensive Offside,,44888.0,,1,0,pass,middle,2022-10-23 15:25:35.299999,0.3401360544217687,0.5776173285198556,0.6388888888888888,0.37383177570093457,0.5419354838709678,0.5882352941176471,0.3368421052631579,0.6702127659574468,0.6153846153846154
2022102303.3209,2022102303,3209,43293,Ezekiel Elliott,(3:30) E.Elliott up the middle to DET 1 for 1 yard (A.Oruwariye).,4,3,1,DAL,DET,DET,2,3:30,10,6,,,,1,1,N,108,SINGLEBACK,10.0,0.102639854,0.958530061,0.041469939,0.019883608,-0.019883608,5.21551961,1.157504669,,,,,1,0,not_pass,middle,2022-10-23 15:29:59.299999,0.3411371237458194,0.5780141843971631,0.21818181818181817,0.2792207792207792,0.6744186046511628,0.16923076923076924,1.0,0.0,1.0
2022102303.327,2022102303,327,43293,Ezekiel Elliott,(9:44) E.Elliott right end to DAL 27 for -2 yards (J.Okudah).,1,3,1,DAL,DET,DAL,29,9:44,0,0,,,,-2,-2,N,81,SINGLEBACK,7.0,0.570513368,0.814314932,0.185685068,-0.035219751,0.035219751,1.182154875,-2.458311731,,,,,0,1,not_pass,right,2022-10-23 13:12:22.599999,0.3346153846153846,0.5720164609053497,0.2,0.2803030303030303,0.65625,0.15,0.3333333333333333,0.6753246753246753,0.21052631578947367
2022102303.3573,2022102303,3573,43584,Kalif Raymond,(1:21) (Shotgun) J.Goff pass deep middle to K.Raymond to DET 43 for 20 yards (D.Fowler).,4,3,12,DET,DAL,DET,23,1:21,24,6,C,20.0,,20,20,N,87,SHOTGUN,7.0,0.973207057,0.998349651,0.001650349,-0.000507439,0.000507439,0.139253101,1.325861653,,,,,1,0,pass,middle,2022-10-23 15:45:36.900000,0.37184115523465705,0.6646341463414634,0.5,0.44761904761904764,0.639751552795031,0.375,0.3409090909090909,0.6991869918699187,0.6666666666666666
2022102303.667,2022102303,667,43293,Ezekiel Elliott,(2:47) E.Elliott left guard to DAL 36 for 2 yards (J.Paschal).,1,3,1,DAL,DET,DAL,34,2:47,0,3,,,,2,2,N,76,I_FORM,7.0,0.099243082,0.719360482,0.280639518,0.019184126,-0.019184126,1.373939204,0.55600288,,,,,1,0,not_pass,left,2022-10-23 13:26:39.500000,0.33079847908745247,0.5772357723577236,0.19801980198019803,0.8,0.45454545454545453,1.0,0.3291139240506329,0.6794871794871795,0.20512820512820512
2022102304.1087,2022102304,1087,53454,Travis Etienne,(14:03) (Shotgun) T.Lawrence pass short right to T.Etienne to NYG 9 for 5 yards (L.Collins).,2,3,10,JAX,NYG,NYG,14,14:03,8,7,C,-5.0,,5,5,N,24,SHOTGUN,5.0,0.975790083,0.695939343,0.304060657,-0.012200562,0.012200562,3.782333011,-0.942367299,,,,,0,1,pass,right,2022-10-23 13:47:20.599999,0.39661016949152544,0.5916030534351145,0.3194444444444444,0.39880952380952384,0.5181818181818182,0.30952380952380953,0.5555555555555556,0.5909090909090909,0.6666666666666666
2022102304.126,2022102304,126,47789,Daniel Jones,(13:39) (Shotgun) D.Jones scrambles up the middle to JAX 42 for 14 yards (A.Cisco).,1,3,3,NYG,JAX,NYG,44,13:39,0,0,R,,,14,14,N,66,SHOTGUN,7.0,0.929970384,0.564644862,0.435355138,-0.028030153,0.028030153,1.523640922,1.841447968,,,,,1,0,not_pass,middle,2022-10-23 13:05:45.400000,0.3611111111111111,0.6474820143884892,0.5384615384615384,0.36220472440944884,0.6223404255319149,0.47368421052631576,0.32,0.6375,0.5
2022102304.1390,2022102304,1390,54508,Wan'Dale Robinson,"(8:12) (Shotgun) D.Jones pass short left to W.Robinson to JAX 15 for 11 yards (F.Oluokun, D.Lloyd).",2,3,13,NYG,JAX,JAX,26,8:12,11,7,C,3.0,,11,11,N,84,EMPTY,6.0,0.97023803,0.620835401,0.379164599,-0.001726717,0.001726717,2.863854415,0.018259981,,,,,0,1,pass,left,2022-10-23 14:01:38.799999,0.36065573770491804,0.6474576271186441,0.625,0.4166666666666667,0.6153846153846154,0.0,0.3949579831932773,0.6412213740458015,0.75
2022102304.1562,2022102304,1562,46116,Christian Kirk,(5:24) (Shotgun) T.Lawrence pass short right to C.Kirk pushed ob at JAX 49 for 8 yards (A.Jackson). JAX-C.Robinson was injured during the play. His return is Questionable.,2,3,1,JAX,NYG,JAX,41,5:24,11,10,C,2.0,,8,8,N,69,SHOTGUN,7.0,0.305884302,0.660948023,0.339051977,0.021442238,-0.021442238,1.735582138,0.729792797,,,,,1,0,pass,right,2022-10-23 14:09:17.900000,0.39464882943143814,0.5939849624060151,0.5185185185185185,0.391812865497076,0.5309734513274337,0.4375,0.40298507462686567,0.5979381443298969,0.5
2022102304.200,2022102304,200,46071,Saquon Barkley,"(11:54) (No Huddle, Shotgun) D.Jones pass short left to S.Barkley to JAX 28 for 9 yards (A.Key).",1,3,5,NYG,JAX,JAX,37,11:54,0,0,C,-4.0,,9,9,N,47,SHOTGUN,6.0,0.987313569,0.546394601,0.453605399,-0.052615356,0.052615356,2.566187414,1.771390095,,,,,1,0,pass,left,2022-10-23 13:07:29.400000,0.36082474226804123,0.6476868327402135,0.19548872180451127,0.36153846153846153,0.6230366492146597,0.125,0.38596491228070173,0.6507936507936508,0.13953488372093023
2022102304.2410,2022102304,2410,53430,Trevor Lawrence,(12:32) T.Lawrence right guard to NYG 1 for 1 yard (T.Crowder).,3,3,1,JAX,NYG,NYG,2,12:32,11,13,,,,1,1,N,12,I_FORM,9.0,0.23603937,0.666880772,0.333119228,0.001400702,-0.001400702,5.636944528,0.904234532,,,,,1,0,not_pass,right,2022-10-23 14:59:20.700000,0.39805825242718446,0.5905797101449275,0.5294117647058824,0.0,0.7391304347826086,0.0,0.3333333333333333,0.7777777777777778,0.0
2022102304.2623,2022102304,2623,47789,Daniel Jones,"(9:11) (No Huddle, Shotgun) D.Jones right end to JAX 26 for 11 yards (A.Cisco).",3,3,2,NYG,JAX,JAX,37,9:11,17,13,,,,11,11,N,73,SHOTGUN,7.0,0.72696501,0.628872979,0.371127021,-0.05805286,0.05805286,2.856262207,1.610026128,,,,,1,0,not_pass,right,2022-10-23 15:07:50.200000,0.36363636363636365,0.6440129449838188,0.5348837209302325,0.3716216216216216,0.6172248803827751,0.5,0.32456140350877194,0.6382978723404256,0.5
2022102304.3234,2022102304,3234,44849,Zay Jones,(15:00) (Shotgun) T.Lawrence pass deep right to Z.Jones to NYG 41 for 20 yards (A.Jackson). NYG-A.Jackson was injured during the play.,4,3,8,JAX,NYG,JAX,39,15:00,17,13,C,18.0,,20,20,N,49,SHOTGUN,7.0,0.983397663,0.71887558,0.28112442,0.08191001,-0.08191001,0.674257236,2.660698471,,,,,1,0,pass,right,2022-10-23 15:36:33.200000,0.39747634069400634,0.5915492957746479,0.5517241379310345,0.40331491712707185,0.5203252032520326,0.625,0.40540540540540543,0.5961538461538461,0.6666666666666666
2022102304.3309,2022102304,3309,44835,Evan Engram,(14:26) (Shotgun) T.Lawrence pass short right to E.Engram pushed ob at NYG 29 for 12 yards (D.Belton).,4,3,10,JAX,NYG,NYG,41,14:26,17,13,C,9.0,,12,12,N,69,EMPTY,5.0,0.970079899,0.745976869,0.254023131,0.08778232,-0.08778232,1.539327035,2.382141274,,,,,1,0,pass,right,2022-10-23 15:39:48.299999,0.39937106918238996,0.5894736842105263,0.4074074074074074,0.4,0.5625,0.0,0.5405405405405406,0.6086956521739131,0.6666666666666666
2022102304.3378,2022102304,3378,53454,Travis Etienne,(12:14) (Shotgun) Direct snap to T.Etienne.  T.Etienne up the middle to NYG 20 for no gain (Q.Roche; T.Crowder).,4,3,1,JAX,NYG,NYG,20,12:14,17,13,,,,0,0,N,90,WILDCAT,7.0,0.252628565,0.844324548,0.155675452,-0.032322008,0.032322008,4.092821004,-1.106428735,,,,,0,1,not_pass,middle,2022-10-23 15:42:01.599999,0.3987538940809969,0.5902777777777778,0.2962962962962963,0.0,1.0,0.0,0.4025974025974026,0.5981308411214953,0.17647058823529413
2022102304.3464,2022102304,3464,45186,Matt Breida,(9:58) M.Breida right end to NYG 36 for 6 yards (T.Walker).,4,3,1,NYG,JAX,NYG,30,9:58,17,13,,,,6,6,N,80,SINGLEBACK,8.0,0.192322403,0.709835958,0.290164042,-0.029875014,0.029875014,1.588699529,0.58150307,,,,,1,0,not_pass,right,2022-10-23 15:47:23.400000,0.36085626911314983,0.6466876971608833,0.2916666666666667,0.3308270676691729,0.7037037037037037,0.5,0.3,0.68,0.25
2022102304.3570,2022102304,3570,46071,Saquon Barkley,(7:07) (Shotgun) S.Barkley up the middle to JAX 29 for 3 yards (D.Hamilton).,4,3,2,NYG,JAX,JAX,32,7:07,17,13,,,,3,3,N,42,SHOTGUN,8.0,0.826592684,0.625327848,0.374672152,-0.043575078,0.043575078,3.441427035,0.685042784,,,,,1,0,not_pass,middle,2022-10-23 15:52:00.000000,0.36253776435045315,0.6448598130841121,0.18421052631578946,0.3741935483870968,0.6157407407407407,0.13725490196078433,0.3170731707317073,0.6666666666666666,0.13043478260869565
2022102304.4033,2022102304,4033,46071,Saquon Barkley,"(1:11) S.Barkley right end to JAX 16 for 4 yards (F.Oluokun; T.Campbell). The Replay Official reviewed the runner was inbounds ruling, and the play was REVERSED. S.Barkley right end pushed ob at JAX 16 for 4 yards (F.Oluokun; T.Campbell).",4,3,10,NYG,JAX,JAX,20,1:11,17,20,,,,4,4,N,30,I_FORM,8.0,0.023009602,0.007740116,0.992259884,0.034168812,-0.034168812,2.37769681,-0.100706543,,,,,0,1,not_pass,right,2022-10-23 16:13:05.200000,0.36950146627565983,0.6374622356495468,0.20125786163522014,0.6153846153846154,0.7916666666666666,0.4,0.34782608695652173,0.6428571428571429,0.21428571428571427
2022102304.4175,2022102304,4175,46116,Christian Kirk,(:55) (Shotgun) T.Lawrence pass short right to C.Kirk pushed ob at JAX 35 for 10 yards (A.Jackson).,4,3,10,JAX,NYG,JAX,25,0:55,17,23,C,10.0,,10,10,N,35,SHOTGUN,6.0,0.968105614,0.067953264,0.932046736,0.027645404,-0.027645404,0.347605404,0.494453062,,,,,1,0,pass,right,2022-10-23 16:21:22.000000,0.3950617283950617,0.5945017182130584,0.5161290322580645,0.40217391304347827,0.5238095238095238,0.47368421052631576,0.3727810650887574,0.5591397849462365,0.5555555555555556
2022102304.4500,2022102304,4500,46116,Christian Kirk,"(:07) (Shotgun) T.Lawrence pass deep middle to C.Kirk to NYG 1 for 16 yards (X.McKinney, J.Love).",4,3,10,JAX,NYG,NYG,17,0:07,17,23,C,16.0,,16,16,N,93,EMPTY,4.0,0.99126631,0.12893694,0.87106306,-0.130367771,0.130367771,2.645717336,-2.45261302,,,,,1,0,pass,middle,2022-10-23 16:31:29.299999,0.3987730061349693,0.590443686006826,0.53125,0.45454545454545453,0.5,0.6,0.6666666666666666,0.0,0.0
