play_uuid,x0,y0,s0,a0,dis0,o0,dir0,x1,y1,s1,a1,dis1,o1,dir1,x2,y2,s2,a2,dis2,o2,dir2,x3,y3,s3,a3,dis3,o3,dir3,x4,y4,s4,a4,dis4,o4,dir4,x5,y5,s5,a5,dis5,o5,dir5,x6,y6,s6,a6,dis6,o6,dir6,x7,y7,s7,a7,dis7,o7,dir7,x8,y8,s8,a8,dis8,o8,dir8,x9,y9,s9,a9,dis9,o9,dir9,x10,y10,s10,a10,dis10,o10,dir10,x11,y11,s11,a11,dis11,o11,dir11,x12,y12,s12,a12,dis12,o12,dir12,x13,y13,s13,a13,dis13,o13,dir13,x14,y14,s14,a14,dis14,o14,dir14,x15,y15,s15,a15,dis15,o15,dir15,x16,y16,s16,a16,dis16,o16,dir16,x17,y17,s17,a17,dis17,o17,dir17,x18,y18,s18,a18,dis18,o18,dir18,x19,y19,s19,a19,dis19,o19,dir19,x20,y20,s20,a20,dis20,o20,dir20,x21,y21,s21,a21,dis21,o21,dir21,x22,y22,s22,a22,dis22,converted,playType,ballDirection,cumulativeOverall_O,cumulativeOverall_D,cumulativeOverall_P,cumulativePerFormation_O,cumulativePerFormation_D,cumulativePerFormation_P,cumulativePerBoxCt_O,cumulativePerBoxCt_D,cumulativePerBoxCt_P,week
2022091102.1050,36.06,28.2,0.38,0.17,0.01,321.82,241.48,19.61,22.58,0.07,0.05,0.02,320.37,192.67,17.24,25.27,0.04,0.88,0.01,98.22,27.14,17.18,22.26,0.0,0.0,0.02,109.19,48.98,18.1,43.62,0.0,0.0,0.0,97.86,124.87,23.28,30.74,0.0,0.01,0.01,239.54,38.27,16.82,36.54,0.0,0.0,0.01,123.88,103.53,27.26,44.04,0.19,0.17,0.02,215.48,88.41,24.91,16.88,0.03,0.02,0.03,285.47,66.5,19.43,30.34,0.38,2.23,0.03,268.51,252.75,13.02,22.1,0.0,0.0,0.0,100.39,124.57,23.22,21.47,0.51,1.16,0.04,267.68,338.04,19.46,26.96,0.04,0.56,0.01,278.83,240.11,17.97,24.14,0.25,0.88,0.04,81.72,349.09,16.77,19.21,0.02,0.47,0.01,109.33,14.64,16.74,32.49,0.01,0.01,0.01,98.24,7.73,13.6,23.94,0.0,0.0,0.01,96.06,13.88,16.99,21.09,0.1,0.51,0.01,98.17,15.68,30.49,22.92,0.02,0.02,0.0,285.79,185.67,19.28,19.52,0.08,1.3,0.04,313.36,317.12,17.31,27.26,0.04,0.49,0.0,108.35,11.69,23.07,36.4,0.03,0.04,0.02,284.84,1.76,18.3400001525879,24.1000003814697,0.0,0.0,0.0,0,not_pass,right,0.18181818181818182,0.8181818181818182,0.14285714285714285,0.4,0.6,0.25,0.0,0.0,0.0,1
2022091102.1562,90.76,26.96,0.0,0.0,0.01,280.38,65.42,88.96,24.72,0.23,1.19,0.02,61.69,106.42,94.06,32.49,0.0,0.0,0.0,259.84,210.86,89.72,30.0,0.29,0.61,0.03,238.07,67.93,77.94,24.15,0.66,1.53,0.07,92.59,270.16,88.25,28.65,0.23,1.94,0.02,102.89,229.49,88.18,30.79,0.0,0.0,0.01,88.69,211.5,90.61,32.95,0.01,0.1,0.01,266.72,118.07,90.12,23.5,0.03,0.33,0.0,275.06,269.36,90.91,9.52,0.0,0.01,0.0,285.92,64.91,88.35,27.26,0.11,1.13,0.01,87.42,123.38,89.86,43.46,0.02,0.02,0.01,278.6,198.4,81.34,10.68,0.49,0.41,0.05,33.82,108.55,88.49,32.48,0.53,3.25,0.02,116.83,76.58,87.46,44.04,0.44,0.86,0.05,153.27,303.36,91.09,18.57,0.0,0.0,0.0,286.08,241.87,94.21,29.9,0.0,0.0,0.0,270.6,240.63,90.52,28.28,0.0,0.0,0.01,247.06,125.86,85.85,17.63,0.02,0.03,0.01,81.17,185.95,79.81,35.0,2.42,2.67,0.23,85.68,313.66,90.35,31.47,0.02,0.35,0.0,283.38,84.25,88.53,35.35,0.13,1.34,0.02,107.55,90.85,90.4499969482422,29.8999996185303,5.90000009536743,1.20000004768372,0.589999973773956,1,not_pass,right,0.3333333333333333,0.6666666666666666,0.5,0.16666666666666666,0.8333333333333334,0.0,0.3,0.7,0.0,1
2022091102.1837,51.44,26.7,0.3,1.68,0.03,304.88,240.71,49.41,31.25,0.47,1.61,0.07,16.39,153.54,49.89,38.5,0.04,0.31,0.0,113.3,140.18,51.74,28.96,0.01,0.42,0.01,254.6,163.12,49.08,18.56,0.0,0.0,0.0,98.79,34.3,55.06,39.97,3.47,1.41,0.34,202.34,78.42,55.36,15.68,0.63,0.96,0.06,334.83,106.63,51.0,23.6,0.59,0.88,0.07,342.16,311.58,51.92,30.69,0.0,0.0,0.0,282.03,215.69,50.26,29.74,0.94,1.37,0.12,165.53,151.46,51.28,32.79,0.25,1.68,0.02,202.84,254.05,47.99,25.03,0.48,0.98,0.04,86.62,8.07,50.1,20.19,0.0,0.08,0.0,144.78,104.99,45.7,29.82,0.03,0.37,0.0,80.33,160.25,49.46,28.27,0.0,0.0,0.01,159.16,166.84,49.14,26.25,0.0,0.0,0.01,107.38,147.1,51.74,36.45,0.15,0.31,0.01,257.91,132.59,64.62,23.59,1.1,0.52,0.11,272.37,125.75,45.46,31.99,0.13,0.44,0.02,100.67,177.8,51.36,35.17,0.63,2.09,0.07,192.34,263.03,49.29,32.97,0.14,1.26,0.01,147.06,154.39,51.97,19.86,0.1,0.58,0.01,289.97,15.62,50.0,29.8299999237061,3.35999989509583,15.1700000762939,0.259999990463257,1,not_pass,right,0.17647058823529413,0.8235294117647058,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,1
2022091102.218,60.0,26.54,0.04,0.43,0.01,103.58,166.7,61.97,28.27,0.01,0.12,0.03,279.45,353.7,59.52,29.88,0.05,0.05,0.0,134.22,248.29,60.07,27.67,0.01,0.26,0.02,118.81,87.21,62.04,23.13,0.48,1.19,0.04,299.26,275.07,60.9,24.08,0.35,1.19,0.05,156.76,132.85,68.96,29.77,0.47,1.04,0.04,258.43,12.36,62.42,19.41,0.06,0.39,0.01,280.62,268.31,64.7,25.87,0.35,0.21,0.04,284.4,4.6,65.03,27.79,0.03,0.03,0.03,137.5,289.16,60.15,21.02,0.01,0.39,0.01,89.79,30.85,62.01,25.79,0.3,1.77,0.04,272.16,188.24,66.6,22.55,0.28,0.51,0.03,245.91,335.49,60.69,11.6,0.01,0.01,0.01,119.05,265.99,61.86,31.51,0.01,0.01,0.01,252.99,256.78,59.54,28.5,0.05,0.05,0.02,121.07,160.18,59.92,23.97,0.16,0.46,0.02,80.67,131.69,60.44,25.32,0.31,1.57,0.03,110.19,128.8,53.36,23.91,0.0,0.0,0.01,113.1,152.07,62.65,11.79,0.03,0.03,0.01,278.19,274.31,70.83,16.95,2.24,0.99,0.22,304.37,82.43,60.34,22.9,0.34,0.93,0.04,163.32,41.49,61.0800018310547,24.0200004577637,0.0,0.0,0.0099999997764825,1,not_pass,right,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2022091102.2373,18.99,27.03,0.45,1.98,0.04,319.8,330.43,19.36,23.86,0.41,1.12,0.03,293.87,298.53,18.95,25.94,0.22,1.14,0.02,277.71,306.7,17.05,30.6,0.17,0.52,0.01,121.46,155.1,18.17,29.88,0.3,0.59,0.03,241.31,278.4,9.5,31.63,0.98,0.6,0.09,114.52,153.94,14.19,24.97,5.16,1.53,0.51,146.17,181.62,16.39,24.75,0.09,0.2,0.02,111.81,55.07,19.08,32.87,0.27,0.71,0.03,276.54,215.42,13.94,30.88,2.27,0.87,0.23,82.98,182.14,23.98,25.83,6.19,0.58,0.62,194.11,178.92,17.05,28.13,0.21,1.02,0.02,91.45,41.1,18.66,43.34,0.04,0.49,0.02,264.84,271.42,16.11,43.43,0.39,0.33,0.04,108.36,205.52,16.81,34.84,0.28,2.57,0.06,75.91,73.61,19.53,24.98,0.11,1.03,0.01,309.86,275.22,22.66,29.8,0.0,0.16,0.0,285.49,209.89,18.53,28.44,1.2,3.19,0.11,279.67,321.31,15.5,21.16,0.06,0.57,0.01,117.45,46.38,17.23,23.84,0.06,0.06,0.05,127.33,52.06,18.93,31.14,0.39,2.35,0.03,279.17,139.31,17.04,25.75,0.11,0.88,0.01,129.98,59.95,18.5100002288818,29.9699993133545,7.48000001907349,0.310000002384186,0.340000003576279,1,not_pass,left,0.3448275862068966,0.6551724137931034,0.5,0.38461538461538464,0.6153846153846154,0.5,0.45454545454545453,0.5454545454545454,0.5,1
2022091102.2556,55.42,29.45,0.03,0.03,0.01,284.52,118.51,43.33,19.24,0.37,1.53,0.03,63.23,35.07,44.72,21.27,0.3,0.41,0.04,311.5,205.08,42.91,25.15,0.07,1.55,0.01,68.48,73.74,42.96,22.08,0.08,0.6,0.01,104.59,34.45,45.07,19.45,0.13,0.98,0.01,259.32,331.14,43.44,29.39,0.02,0.37,0.0,88.32,165.5,48.29,25.09,0.03,0.03,0.01,246.19,288.74,42.95,31.29,0.0,0.0,0.01,120.4,138.3,50.68,34.86,1.68,0.91,0.16,212.75,77.29,45.21,10.88,0.13,0.06,0.02,281.12,182.56,45.14,28.72,0.19,1.36,0.03,288.33,266.05,38.98,25.92,0.01,0.18,0.01,101.27,268.42,49.32,21.56,0.0,0.0,0.02,297.37,195.15,43.86,23.94,0.45,0.88,0.04,84.33,21.11,45.07,24.94,0.34,1.84,0.02,288.96,240.51,42.71,11.25,0.04,0.01,0.01,16.49,39.95,39.64,23.8,0.0,0.0,0.0,90.94,148.08,42.82,20.93,0.0,0.0,0.01,121.72,34.36,57.39,15.99,1.5,0.31,0.15,260.31,91.02,43.03,26.99,0.19,0.65,0.02,112.37,4.0,48.38,28.23,0.19,0.1,0.02,276.47,327.3,43.4599990844727,23.8799991607666,4.1100001335144,13.5900001525879,0.319999992847443,1,not_pass,left,0.20833333333333334,0.7916666666666666,0.07692307692307693,0.2857142857142857,0.7142857142857143,0.1111111111111111,0.6,0.4,0.5,1
2022091102.3064,46.35,17.89,2.61,1.86,0.27,105.05,118.82,53.32,28.14,0.01,0.01,0.02,247.39,294.02,53.24,22.36,0.21,0.95,0.03,253.5,196.03,51.51,24.69,0.29,0.85,0.03,102.15,92.48,53.18,25.2,0.0,0.0,0.01,274.07,267.76,51.49,18.85,0.09,0.72,0.02,100.66,65.57,48.72,25.44,0.61,1.12,0.06,76.2,115.35,50.86,14.53,0.09,0.04,0.03,46.57,213.03,50.9,30.45,0.05,0.04,0.02,111.91,130.29,51.62,27.93,0.26,1.63,0.05,114.35,169.97,57.49,26.05,0.0,0.08,0.0,276.72,165.5,48.01,27.86,0.33,0.85,0.04,116.65,68.22,52.55,23.4,0.19,0.83,0.06,236.08,160.06,48.58,21.35,0.3,0.28,0.03,86.02,120.38,51.6,21.35,0.34,0.68,0.07,54.56,112.33,54.12,29.51,0.03,0.04,0.06,262.79,24.37,52.97,15.3,0.16,1.15,0.01,312.74,208.15,56.8,23.69,0.05,0.05,0.03,262.5,356.04,53.52,26.39,0.27,0.92,0.03,262.67,228.17,41.05,27.01,0.48,0.43,0.05,102.88,80.77,53.31,20.49,0.04,0.51,0.01,300.68,196.93,54.34,19.27,0.2,0.51,0.02,267.72,301.56,52.9700012207031,23.9400005340576,7.94999980926514,0.469999998807907,0.680000007152557,1,not_pass,right,0.28125,0.71875,0.6666666666666666,0.35,0.65,0.75,0.0,1.0,0.0,1
2022091102.3652,28.23,26.44,0.05,0.48,0.01,39.08,126.36,29.89,27.83,0.02,0.32,0.0,315.27,114.3,27.93,29.65,0.02,0.02,0.01,35.32,231.14,28.29,27.4,0.02,0.19,0.01,79.89,226.9,30.09,22.46,0.25,0.26,0.04,271.31,290.27,28.87,23.7,0.31,0.95,0.03,109.95,103.92,34.32,30.58,1.59,1.3,0.16,294.33,229.49,30.45,19.42,0.29,0.17,0.03,252.5,275.6,32.74,25.51,1.15,1.33,0.11,271.63,241.93,33.24,27.46,0.22,0.55,0.07,101.97,149.11,28.36,20.94,0.11,0.82,0.02,100.01,44.6,29.95,25.44,0.07,0.7,0.03,264.88,175.02,33.5,22.51,0.73,0.16,0.08,250.92,292.87,22.02,23.58,0.0,0.0,0.0,127.32,113.54,29.2,11.67,0.02,0.03,0.01,62.55,4.46,30.05,31.35,0.07,0.06,0.0,254.74,20.25,27.85,28.31,0.04,0.04,0.02,49.41,123.48,28.03,23.69,0.15,0.69,0.01,92.18,128.75,28.47,25.11,0.18,1.46,0.03,67.52,137.43,30.91,11.74,0.08,0.07,0.03,230.98,8.79,42.66,20.43,1.07,0.56,0.1,11.5,89.98,28.58,22.55,0.1,0.51,0.01,354.69,107.23,29.0699996948242,23.6200008392334,0.0,0.0,0.0,1,not_pass,right,0.30952380952380953,0.6904761904761905,0.375,0.6,0.4,1.0,0.0,1.0,0.0,1
2022091102.4019,50.25,17.93,0.82,0.68,0.08,147.94,123.02,56.43,28.63,0.0,0.0,0.03,255.29,186.09,54.25,26.77,0.0,0.0,0.05,157.93,75.47,56.33,22.69,0.1,0.12,0.08,305.69,195.86,54.33,23.2,0.01,0.03,0.04,125.54,256.68,52.24,23.44,0.8,0.37,0.08,94.42,144.3,48.51,13.31,0.45,1.73,0.04,34.55,70.41,53.48,31.92,0.43,0.54,0.04,139.13,176.85,54.88,29.85,0.0,0.0,0.0,349.17,95.89,60.55,22.85,0.01,0.24,0.02,237.29,326.39,51.63,28.19,0.4,0.17,0.08,121.77,106.9,55.88,24.06,0.0,0.0,0.05,184.34,286.16,51.64,20.78,0.01,0.01,0.0,106.94,104.7,57.21,29.4,0.0,0.01,0.34,314.61,250.37,56.27,15.3,0.01,0.22,0.02,107.2,311.89,60.14,24.33,0.35,0.09,0.05,255.5,355.19,56.35,25.77,0.43,1.85,0.03,15.77,232.46,56.62,26.9,0.0,0.0,0.04,269.1,226.76,44.31,25.5,2.08,0.94,0.21,139.2,227.66,54.54,19.05,0.01,0.08,0.0,141.0,270.33,56.34,20.8,0.2,0.39,0.08,195.07,186.07,57.55,19.62,0.4,0.36,0.04,308.92,309.65,58.3300018310547,24.6100006103516,1.76999998092651,2.53999996185303,0.180000007152557,0,not_pass,left,0.2926829268292683,0.7073170731707317,0.1,0.35714285714285715,0.6428571428571429,0.13333333333333333,0.09090909090909091,0.9090909090909091,0.0,1
2022091102.4145,28.35,32.85,0.26,1.11,0.03,52.3,314.04,30.22,34.85,0.0,0.0,0.03,168.24,271.69,28.47,23.24,0.37,0.51,0.04,98.56,77.19,29.43,29.83,0.25,0.28,0.02,133.1,100.41,44.31,16.71,1.58,0.89,0.16,271.35,75.53,30.49,24.91,0.0,0.0,0.07,288.08,248.57,36.23,25.99,0.12,0.46,0.01,271.87,291.63,36.27,31.03,0.54,0.62,0.05,259.44,126.24,28.6,27.0,0.35,1.3,0.03,88.34,260.05,30.78,28.59,0.31,1.54,0.03,307.63,264.97,25.01,32.12,0.1,0.51,0.01,125.12,101.84,29.26,10.73,0.0,0.0,0.01,72.35,131.8,29.66,44.1,0.01,0.19,0.01,212.8,109.1,37.89,44.96,0.01,0.06,0.01,213.86,242.56,34.58,9.09,0.0,0.0,0.02,197.51,132.59,28.0,18.99,0.04,0.75,0.01,106.78,127.4,24.9,29.98,0.0,0.0,0.0,106.42,170.76,28.79,31.33,0.1,1.1,0.01,38.66,143.72,36.15,19.66,0.26,0.14,0.13,191.54,8.01,46.28,36.21,0.33,0.18,0.04,347.92,60.7,28.83,28.44,0.04,0.42,0.0,103.56,187.88,30.85,26.71,0.3,1.21,0.03,283.2,341.08,28.1499996185303,29.7099990844727,5.73000001907349,0.239999994635582,0.620000004768372,0,not_pass,left,0.32653061224489793,0.673469387755102,0.5,0.38461538461538464,0.6153846153846154,0.5,0.0,1.0,0.0,1
2022091103.3680,88.83,22.33,0.03,0.04,0.01,68.29,176.02,82.86,27.15,0.28,0.48,0.03,91.17,154.53,94.41,30.65,0.11,0.66,0.02,90.17,106.01,90.78,35.79,5.4,1.93,0.53,167.49,198.13,96.57,29.42,0.01,0.01,0.01,253.63,124.24,94.1,42.78,0.0,0.01,0.01,106.52,109.72,94.31,22.24,0.11,0.44,0.02,79.38,118.36,96.17,30.97,0.4,1.5,0.04,251.51,15.58,77.27,32.48,0.02,0.7,0.0,87.01,93.89,94.18,27.52,0.03,0.29,0.0,115.48,228.42,94.25,34.4,0.14,1.01,0.03,88.76,53.8,96.33,32.6,0.06,0.44,0.01,259.33,9.61,95.48,29.43,0.57,1.44,0.07,260.72,18.93,95.85,42.62,0.0,0.0,0.0,99.13,356.24,96.12,24.85,0.02,0.53,0.01,302.55,168.97,97.33,34.33,6.09,1.28,0.61,171.41,171.45,92.22,25.97,0.02,0.02,0.01,88.5,47.14,91.16,28.98,1.14,1.43,0.1,100.23,179.78,95.9,27.81,0.09,0.89,0.01,281.53,350.97,96.67,23.01,0.22,0.84,0.02,353.79,64.76,96.02,26.43,0.19,1.37,0.02,287.47,349.26,102.02,29.52,0.01,0.36,0.0,255.67,345.76,95.0899963378906,29.4500007629395,0.0,0.0,0.0,0,not_pass,left,0.27586206896551724,0.7241379310344828,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.5,1
2022091104.1020,12.77,23.75,0.4,1.33,0.03,256.73,21.92,13.37,20.6,0.0,0.0,0.01,261.64,168.23,13.27,24.93,0.0,0.0,0.03,226.91,313.61,8.31,23.09,0.15,0.12,0.02,86.13,72.36,13.37,28.0,0.0,0.0,0.0,242.59,281.21,10.49,30.07,0.47,1.39,0.05,112.5,89.66,8.44,26.95,1.28,1.05,0.12,91.82,90.89,13.58,18.73,0.0,0.0,0.0,292.13,291.38,14.02,42.54,0.0,0.0,0.0,260.02,231.02,17.26,26.04,0.0,0.0,0.0,267.63,281.53,11.29,18.36,0.53,0.18,0.05,80.54,114.31,10.62,41.99,0.57,1.51,0.06,101.78,251.09,11.45,21.6,0.02,0.2,0.02,79.96,328.31,11.27,11.47,0.0,0.0,0.0,98.57,5.7,16.92,23.67,0.03,0.22,0.01,275.29,340.49,13.12,11.31,0.0,0.0,0.0,273.39,339.3,13.2,22.41,0.0,0.0,0.02,263.48,331.44,11.45,24.2,0.06,0.57,0.01,106.71,118.73,9.9,28.9,1.4,1.23,0.14,90.0,62.29,13.2,26.67,0.0,0.02,0.0,259.39,240.91,11.23,26.23,0.06,0.37,0.02,78.02,127.47,9.48,18.21,2.5,1.71,0.24,106.22,134.69,13.1499996185303,23.6800003051758,3.30999994277954,3.63000011444092,0.430000007152557,0,not_pass,right,0.4,0.6,0.5,0.42857142857142855,0.5714285714285714,0.5,0.0,1.0,0.0,1
2022091104.1660,10.98,23.71,0.06,0.52,0.01,275.52,14.55,9.68,20.0,0.0,0.0,0.01,132.82,262.04,11.4,26.88,0.04,0.05,0.01,244.58,137.34,11.52,25.01,0.38,0.68,0.04,238.24,335.51,12.25,35.06,0.0,0.0,0.0,260.76,296.15,12.06,18.31,0.0,0.0,0.0,293.97,271.43,9.73,16.63,0.0,0.0,0.0,73.95,38.75,11.5,20.86,0.0,0.0,0.01,284.35,173.38,15.42,21.66,0.0,0.0,0.0,268.7,248.61,9.94,21.44,0.01,0.01,0.01,110.6,7.6,9.98,34.93,0.0,0.0,0.0,69.28,291.54,9.71,26.53,0.01,0.01,0.0,122.3,159.17,10.32,43.18,0.02,0.02,0.0,103.51,178.91,15.31,23.7,0.01,0.01,0.01,275.9,325.17,9.91,23.16,0.0,0.0,0.02,77.68,225.92,11.73,42.96,0.0,0.0,0.0,253.61,26.74,11.35,22.33,0.0,0.13,0.0,277.51,1.01,9.77,24.84,0.0,0.0,0.01,95.05,223.94,7.28,22.44,0.01,0.02,0.01,84.7,169.16,11.54,19.69,0.04,0.04,0.01,280.39,147.16,9.59,28.68,0.01,0.01,0.0,124.56,113.94,10.09,18.66,0.0,0.0,0.01,81.25,42.64,10.75,23.8799991607666,0.0,0.0,0.0,1,not_pass,middle,0.4583333333333333,0.5416666666666666,0.16666666666666666,0.5238095238095238,0.47619047619047616,0.2,0.3333333333333333,0.6666666666666666,0.0,1
2022091104.2007,108.61,23.85,0.11,0.02,0.02,285.04,271.61,102.06,29.83,0.0,0.0,0.0,79.19,286.07,102.44,32.73,0.13,0.66,0.01,76.45,147.39,108.62,45.02,0.0,0.0,0.0,257.94,268.86,104.21,22.05,0.03,0.3,0.01,325.09,335.05,96.01,29.73,0.0,0.0,0.0,85.87,343.44,102.98,29.86,0.01,0.01,0.03,86.08,59.66,102.72,45.59,0.0,0.0,0.0,90.79,58.63,104.07,24.27,0.05,0.17,0.02,267.67,297.75,101.52,34.15,0.13,0.11,0.06,91.92,203.64,106.12,35.01,0.46,0.3,0.05,255.1,248.04,108.9,30.89,0.61,1.16,0.06,264.09,272.09,102.43,25.26,0.04,0.33,0.01,73.31,18.37,108.54,29.26,0.3,0.78,0.03,266.72,279.28,102.33,31.28,0.21,1.3,0.02,65.68,206.83,102.53,28.31,0.15,0.74,0.02,97.22,7.1,102.41,26.7,0.21,0.92,0.02,85.96,38.72,104.11,32.37,0.03,0.37,0.01,243.57,199.5,103.94,27.14,0.04,0.42,0.01,279.04,314.34,98.44,29.29,1.53,2.03,0.14,94.51,158.45,104.26,29.86,0.03,0.38,0.01,285.21,319.44,104.56,35.96,0.31,0.08,0.05,261.11,182.9,103.519996643066,29.7700004577637,0.0,0.0,0.0,0,not_pass,middle,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1
2022091104.2781,35.41,28.68,0.27,0.21,0.03,253.92,293.09,45.51,16.07,0.31,0.76,0.03,289.84,168.19,30.71,30.02,0.08,1.05,0.01,89.06,339.19,33.39,33.16,0.25,0.87,0.04,107.09,102.35,43.89,39.84,0.06,0.06,0.01,231.89,312.43,35.52,32.41,0.29,1.54,0.03,281.13,236.69,35.47,24.36,0.25,2.16,0.02,306.55,293.7,34.2,37.61,0.0,0.0,0.01,97.89,95.56,34.35,29.73,0.3,1.16,0.03,81.5,162.17,34.3,19.06,0.0,0.0,0.0,71.7,80.67,39.17,33.82,0.07,0.93,0.01,264.44,343.81,39.6,18.46,0.85,0.85,0.09,298.95,170.67,35.29,36.58,0.35,1.83,0.05,259.61,266.12,33.07,34.63,0.01,0.01,0.01,104.42,222.45,48.21,34.2,0.09,0.92,0.01,260.12,273.79,49.89,21.53,0.0,0.0,0.01,272.93,320.74,39.42,27.92,0.29,0.31,0.03,266.31,91.24,29.31,28.19,0.28,0.45,0.03,76.81,50.09,33.77,31.53,0.34,1.22,0.03,93.06,105.45,33.71,28.42,0.34,0.95,0.05,66.6,328.75,33.42,26.89,0.11,1.02,0.01,92.7,236.35,32.97,18.05,0.0,0.0,0.0,79.57,64.16,35.0299987792969,29.7399997711182,0.0,0.0,0.0,1,not_pass,middle,0.32,0.68,0.3,0.375,0.625,0.0,0.4444444444444444,0.5555555555555556,0.5,1
2022091104.4334,36.94,23.78,0.51,1.13,0.06,71.68,42.42,38.24,26.43,0.18,0.96,0.02,289.6,254.33,36.35,20.82,0.02,0.46,0.01,93.32,17.97,36.36,22.45,0.11,0.84,0.02,51.29,112.99,38.22,29.02,0.02,0.02,0.01,235.17,335.77,38.12,18.58,0.01,0.02,0.0,297.35,321.47,34.86,27.87,0.84,1.93,0.09,88.83,21.91,38.07,16.86,0.34,0.91,0.04,293.79,245.66,36.16,26.71,0.06,0.5,0.01,85.55,316.68,32.25,21.48,0.0,0.0,0.0,93.68,80.99,41.95,29.22,2.25,2.51,0.23,283.55,336.92,38.36,24.32,0.05,0.72,0.01,270.11,285.52,38.99,41.32,0.0,0.0,0.0,245.65,55.79,32.17,23.7,0.0,0.0,0.0,99.75,106.88,36.6,17.48,0.0,0.0,0.0,70.89,124.68,48.7,21.27,0.85,0.32,0.09,276.45,229.05,36.24,41.81,0.0,0.0,0.0,101.96,294.62,36.33,25.08,0.01,0.25,0.01,93.33,7.23,38.24,21.74,0.07,0.89,0.01,269.8,280.33,40.98,22.9,0.8,1.5,0.07,257.19,181.57,35.69,19.53,0.0,0.0,0.0,86.07,11.86,38.37,19.86,0.0,0.13,0.0,279.94,273.01,37.2599983215332,23.7199993133545,0.0,0.0,0.0,1,not_pass,left,0.4423076923076923,0.5576923076923077,0.21428571428571427,0.4666666666666667,0.5333333333333333,0.23076923076923078,0.75,0.25,0.0,1
2022091104.4448,69.74,29.96,0.48,1.33,0.05,83.55,10.37,70.62,26.25,0.11,0.79,0.02,308.71,262.41,69.12,27.11,0.11,0.56,0.01,88.12,25.56,69.36,28.72,0.2,0.95,0.02,56.9,88.72,69.72,41.89,0.0,0.08,0.0,88.84,78.08,67.5,34.07,0.14,0.06,0.03,94.54,164.42,73.29,35.09,0.53,0.73,0.05,226.99,196.58,65.01,27.86,0.0,0.0,0.01,78.46,44.23,68.97,32.79,0.13,1.45,0.01,93.59,342.5,72.45,42.09,0.29,0.11,0.03,256.07,342.49,71.01,32.3,0.11,0.94,0.02,267.0,236.6,71.04,27.45,0.02,0.33,0.0,271.92,277.23,65.4,29.91,0.06,0.1,0.01,100.89,157.41,70.77,30.73,0.14,1.17,0.01,254.69,294.33,69.52,23.69,0.0,0.0,0.0,75.47,105.25,73.09,22.64,0.02,0.02,0.0,312.75,246.12,69.38,31.39,0.06,0.58,0.01,90.1,32.09,70.98,28.81,0.34,2.26,0.02,275.02,309.32,74.01,26.52,0.03,0.03,0.01,275.73,278.92,68.58,25.88,0.0,0.09,0.0,96.81,167.77,70.91,35.46,0.26,0.13,0.05,232.13,303.63,74.1,30.32,0.58,0.59,0.06,278.85,281.21,69.9400024414062,29.8999996185303,0.0,0.0,0.0,0,not_pass,middle,0.43636363636363634,0.5636363636363636,0.3333333333333333,0.46808510638297873,0.5319148936170213,0.5,0.5,0.5,0.0,1
2022091105.101,82.36,29.72,0.32,0.28,0.03,276.01,277.73,76.92,34.55,0.4,0.2,0.04,103.57,93.31,75.58,28.54,0.64,0.27,0.06,105.07,196.44,76.51,41.19,0.0,0.0,0.0,58.74,83.42,78.17,29.77,0.03,0.3,0.0,285.07,108.1,76.86,27.05,0.03,0.03,0.04,356.3,70.89,75.68,31.38,0.75,0.37,0.07,100.84,24.2,79.4,25.17,0.0,0.0,0.0,274.45,262.94,76.37,22.41,0.0,0.0,0.0,79.7,59.11,78.69,28.07,0.0,0.0,0.0,282.21,116.88,78.62,32.89,0.0,0.0,0.0,212.58,172.24,78.89,26.37,0.0,0.0,0.0,282.71,119.85,65.04,28.02,0.0,0.0,0.01,64.96,26.77,78.44,22.8,0.0,0.0,0.0,258.95,41.97,79.94,21.92,0.0,0.0,0.0,267.41,282.02,83.03,27.3,0.16,0.09,0.02,278.01,329.94,76.76,24.03,0.02,0.02,0.03,50.61,58.32,78.69,31.27,0.0,0.0,0.0,240.25,277.42,76.84,30.69,0.0,0.0,0.01,90.63,91.25,72.21,19.57,0.0,0.0,0.01,6.27,100.33,74.0,23.99,0.0,0.0,0.0,53.19,44.59,78.81,41.43,0.0,0.0,0.0,236.36,246.8,77.5699996948242,29.8500003814697,0.0,0.0,0.0,0,not_pass,middle,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
